file,avg_tfidf_finneg,avg_tfidf_h4n,doc_length,filing_date,cik,conml,gvkey,permno,excess_return_3d
20220429_10-Q_edgar_data_315293_0001628280-22-011520_1.txt,2.1680958386856586e-07,1.4840542390716825e-07,1144503,2022-04-29,315293,Aon plc,003221,61735.0,-0.06523669292865508
20220429_10-Q_edgar_data_319201_0000319201-22-000012_1.txt,1.7776079174768385e-07,1.3469594283340808e-07,2207535,2022-04-29,319201,KLA Corp,006304,46886.0,0.03383379052783664
20220429_10-Q_edgar_data_320193_0000320193-22-000059_1.txt,3.137304814069748e-08,6.924630250020774e-08,809963,2022-04-29,320193,Apple Inc,001690,14593.0,-0.010071953451906035
20220429_10-Q_edgar_data_352541_0000352541-22-000058_1.txt,4.163351101116304e-08,4.829662248067625e-08,2462471,2022-04-29,352541,Alliant Energy Corporation,011554,58819.0,-0.006794845912968972
20220429_10-Q_edgar_data_49196_0000049196-22-000057_1.txt,9.771509800726952e-08,8.467694032051028e-08,3414626,2022-04-29,49196,Huntington Bancshares Inc,005786,42906.0,0.03412021427156253
20220429_10-Q_edgar_data_4977_0000004977-22-000076_1.txt,5.254637596840099e-08,1.1391678085546309e-07,3780554,2022-04-29,4977,Aflac Incorporated,001449,57904.0,0.01115424008208088
20220429_10-Q_edgar_data_50863_0000050863-22-000020_1.txt,4.891432766679804e-07,2.790883000152046e-07,1264923,2022-04-29,50863,Intel Corp,006008,59328.0,-0.00811953048912839
20220429_10-Q_edgar_data_51434_0000051434-22-000025_1.txt,1.168756468822274e-07,6.999559772880817e-08,1602546,2022-04-29,51434,International Paper Company,006104,21573.0,0.0451792445265039
20220429_10-Q_edgar_data_59478_0000059478-22-000133_1.txt,3.862345756291269e-07,2.3221238661996661e-07,1312930,2022-04-29,59478,Eli Lilly and Co,006730,50876.0,0.015428027981103098
20220429_10-Q_edgar_data_70858_0000070858-22-000088_1.txt,2.761798434861797e-07,1.3801540075509173e-07,7383734,2022-04-29,70858,Bank of America Corp,007647,59408.0,0.051742254605274485
20220429_10-Q_edgar_data_773840_0000773840-22-000037_1.txt,1.774840220224841e-07,1.104214566781985e-07,1986408,2022-04-29,773840,Honeywell International Inc,001300,10145.0,0.0737713045093048
20220429_10-Q_edgar_data_783280_0000783280-22-000033_1.txt,4.486222211002145e-08,6.808900470359497e-08,989437,2022-04-29,783280,Duke Realty Corp,013510,75341.0,-0.1170469180876813
20220429_10-Q_edgar_data_814453_0000814453-22-000069_1.txt,3.8540776992192274e-07,2.433232183970577e-07,1228677,2022-04-29,814453,Newell Brands Inc,007875,60986.0,0.012806074566815262
20220429_10-Q_edgar_data_820313_0001558370-22-006502_1.txt,1.816136755779029e-07,1.1061532483412537e-07,1497309,2022-04-29,820313,Amphenol Corp,014282,84769.0,-0.0005831055692954168
20220429_10-Q_edgar_data_851968_0000851968-22-000058_1.txt,3.599087042835956e-07,1.9701622403438293e-07,1004644,2022-04-29,851968,Mohawk Industries Inc.,025119,77496.0,0.20257867277081398
20220429_10-Q_edgar_data_8670_0000008670-22-000023_1.txt,4.5023647776690974e-08,6.809304901178655e-08,1726866,2022-04-29,8670,Automatic Data Processing Inc,001891,44644.0,-0.01650451172027434
20220429_10-Q_edgar_data_879101_0001437749-22-010192_1.txt,8.76965199820082e-08,1.2837121436802773e-07,904162,2022-04-29,879101,Kimco Realty Corp,024731,77129.0,-0.04968385824339283
20220429_10-Q_edgar_data_896159_0000896159-22-000008_1.txt,1.9711177643567506e-07,1.3056640915103765e-07,2394069,2022-04-29,896159,Chubb Ltd,028034,79057.0,0.016898140014809826
20220429_10-Q_edgar_data_906107_0001564590-22-016816_1.txt,3.902509567761999e-08,7.087374163647971e-08,2776096,2022-04-29,906107,Equity Residential,028733,79547.0,-0.06373147797330858
20220429_10-Q_edgar_data_906345_0000906345-22-000022_1.txt,4.5616879179488097e-08,5.060626376831281e-08,814021,2022-04-29,906345,Camden Property Trust,028629,79452.0,-0.03962907884406275
20220429_10-Q_edgar_data_914208_0000914208-22-000355_1.txt,8.121277052617214e-08,7.675773877784366e-08,1083695,2022-04-29,914208,Invesco Ltd,029804,19583.0,0.008595247120761873
20220429_10-Q_edgar_data_920148_0000920148-22-000025_1.txt,1.918020837561911e-07,1.2441446776957328e-07,909892,2022-04-29,920148,Labcorp Holdings Inc,014960,12062.0,0.07882442928437439
20220429_10-Q_edgar_data_943819_0000943819-22-000006_1.txt,1.1320914819249137e-07,8.967525595043792e-08,925078,2022-04-29,943819,Resmed Inc,031887,81736.0,-0.01389387909351758
20220502_10-Q_edgar_data_1037540_0001656423-22-000020_1.txt,6.115557787034497e-08,1.140376812934972e-07,1786324,2022-05-02,1037540,BXP Inc,064925,85058.0,0.019646921743990076
20220502_10-Q_edgar_data_1059556_0001059556-22-000024_1.txt,3.711918808787746e-08,6.802009379367174e-08,2923695,2022-05-02,1059556,Moody's Corp.,139665,48506.0,-0.04396033679582978
20220502_10-Q_edgar_data_1067983_0001564590-22-016907_1.txt,6.281542720884215e-08,6.923871925099697e-08,3058442,2022-05-02,1067983,Berkshire Hathaway Inc,002176,17778.0,-0.0032710949934174893
20220502_10-Q_edgar_data_107263_0000107263-22-000014_1.txt,1.5594975455553174e-07,1.3825266995708686e-07,1357788,2022-05-02,107263,Williams Cos Inc. (The),011506,38156.0,0.076129844382127
20220502_10-Q_edgar_data_1097864_0001628280-22-011616_1.txt,1.3997652210060792e-07,9.7805488812736e-08,1227728,2022-05-02,1097864,ON Semiconductor Corp,134932,88182.0,0.06467532373842921
20220502_10-Q_edgar_data_1123360_0001123360-22-000013_1.txt,7.587886615997345e-08,7.062616706824016e-08,1579799,2022-05-02,1123360,Global Payments Inc,141913,88873.0,-0.10993682201295185
20220502_10-Q_edgar_data_1418091_0001418091-22-000075_1.txt,3.7914921231281044e-07,2.263695012587593e-07,1363034,2022-05-02,1418091,Twitter Inc,018872,14295.0,0.022632672389289787
20220502_10-Q_edgar_data_1707925_0001628280-22-011722_1.txt,9.367956198206642e-08,1.0185667376621105e-07,998918,2022-05-02,1707925,Linde Plc,025124,18143.0,-0.003858693403181901
20220502_10-Q_edgar_data_21076_0000021076-22-000017_1.txt,4.3824169452353955e-08,7.103048882098691e-08,1044201,2022-05-02,21076,Clorox Co (The),003121,46578.0,0.0796989292256256
20220502_10-Q_edgar_data_60086_0000060086-22-000022_1.txt,1.342854441502053e-07,1.4916203473169174e-07,1670233,2022-05-02,60086,Loews Corp,006781,26710.0,0.03218333575720567
20220502_10-Q_edgar_data_63908_0000063908-22-000016_1.txt,1.4510215714288425e-07,1.1902425710482243e-07,788593,2022-05-02,63908,McDonald's Corp,007154,43449.0,0.013223218754889743
20220502_10-Q_edgar_data_728535_0001437749-22-010428_1.txt,7.584170888333396e-08,1.472385651482341e-07,497693,2022-05-02,728535,J.B. Hunt Transport Services Inc.,005783,42877.0,0.03563600135587053
20220502_10-Q_edgar_data_789570_0000789570-22-000017_1.txt,1.227273504806331e-07,8.835886384192365e-08,1138690,2022-05-02,789570,MGM Resorts International,014418,11891.0,-0.05979941441361003
20220502_10-Q_edgar_data_80661_0000080661-22-000058_1.txt,2.0837555045469557e-07,1.4330479576003064e-07,2118812,2022-05-02,80661,Progressive Corp (The),013341,64390.0,0.026281674128241228
20220502_10-Q_edgar_data_820027_0000820027-22-000053_1.txt,7.222744255421214e-08,6.669555860964184e-08,5255062,2022-05-02,820027,Ameriprise Financial Inc,164708,90880.0,0.015610891221808476
20220502_10-Q_edgar_data_886982_0001193125-22-134459_1.txt,2.1818257253530237e-07,4.956906515751745e-07,6582457,2022-05-02,886982,Goldman Sachs Group Inc (The),114628,86868.0,0.031174471326916864
20220502_10-Q_edgar_data_899689_0000899689-22-000021_1.txt,8.589648178519406e-08,9.037451491670524e-08,1840592,2022-05-02,899689,Vornado Realty Trust,011220,28388.0,-0.04262055222250405
20220502_10-Q_edgar_data_91142_0000091142-22-000066_1.txt,6.902661550289915e-08,6.858261040695219e-08,782477,2022-05-02,91142,A. O. Smith Corp,009771,65402.0,0.023322621829348522
20220502_10-Q_edgar_data_92380_0000092380-22-000020_1.txt,1.4599705038592097e-07,1.6080230477284234e-07,1445502,2022-05-02,92380,Southwest Airlines Co.,009882,58683.0,-0.0061200940057003494
20220503_10-Q_edgar_data_1000228_0001000228-22-000033_1.txt,2.455670394133508e-07,1.5828241934908734e-07,1022996,2022-05-03,1000228,Henry Schein Inc,061494,82581.0,0.10420740809255291
20220503_10-Q_edgar_data_1001250_0001001250-22-000055_1.txt,1.0879516215639285e-07,7.495395865128035e-08,2103632,2022-05-03,1001250,Estee Lauder Cos Inc (The),061567,82642.0,-0.05613535108096601
20220503_10-Q_edgar_data_1024478_0001024478-22-000038_1.txt,7.803804095906868e-08,7.686002566955265e-08,1098138,2022-05-03,1024478,Rockwell Automation Inc.,009203,84381.0,-0.1395994620804646
20220503_10-Q_edgar_data_1037868_0001037868-22-000023_1.txt,1.7849159106555795e-07,1.5951882278299345e-07,808761,2022-05-03,1037868,AMETEK Inc,001598,85257.0,0.012185856934512573
20220503_10-Q_edgar_data_1090012_0000950170-22-007007_1.txt,8.90289513269725e-08,5.94880061244538e-08,2567692,2022-05-03,1090012,Devon Energy Corp,014934,87137.0,0.11054757140000626
20220503_10-Q_edgar_data_1094285_0001094285-22-000081_1.txt,1.225419824031205e-07,1.0555048300699625e-07,1057365,2022-05-03,1094285,Teledyne Technologies Inc.,126721,87445.0,-0.021107036285627157
20220503_10-Q_edgar_data_1130310_0001130310-22-000063_1.txt,1.0663751477575912e-07,1.1291352832590721e-07,2594547,2022-05-03,1130310,CenterPoint Energy Inc.,005742,21792.0,0.05294600398001903
20220503_10-Q_edgar_data_1136893_0001136893-22-000095_1.txt,7.861767230558325e-08,9.907553832506353e-08,940219,2022-05-03,1136893,Fidelity National Information Services Inc,165993,89003.0,0.017292244650798483
20220503_10-Q_edgar_data_11544_0000011544-22-000016_1.txt,1.9058923157311917e-07,1.6339585705888517e-07,1791973,2022-05-03,11544,Berkley (W.R.) Corp,014822,17743.0,0.06336372501130072
20220503_10-Q_edgar_data_1285785_0001618034-22-000007_1.txt,2.0848727041128853e-07,1.2957813100578518e-07,1189605,2022-05-03,1285785,Mosaic Company (The),162129,90386.0,-0.05715611969001955
20220503_10-Q_edgar_data_1324424_0001324424-22-000023_1.txt,2.033064043546669e-07,1.2709691513628593e-07,856699,2022-05-03,1324424,Expedia Group Inc,126296,90808.0,-0.22132627684367823
20220503_10-Q_edgar_data_1336920_0001336920-22-000024_1.txt,1.2676838283560644e-07,8.936115652846932e-08,1021518,2022-05-03,1336920,Leidos Holdings Inc,165123,91547.0,0.007752530687149983
20220503_10-Q_edgar_data_1383312_0001383312-22-000022_1.txt,4.494318642138449e-08,7.694574725323027e-08,1235882,2022-05-03,1383312,Broadridge Financial Solutions Inc,176928,91849.0,0.008912110444086019
20220503_10-Q_edgar_data_1393311_0001393311-22-000018_1.txt,1.3138643714598073e-07,8.243849477110583e-08,1038357,2022-05-03,1393311,Public Storage,010096,64653.0,-0.08110878457252413
20220503_10-Q_edgar_data_1413447_0001413447-22-000014_1.txt,9.296996069579477e-08,5.797840033254097e-08,1695342,2022-05-03,1413447,NXP Semiconductors NV,184725,12084.0,0.024487910411659874
20220503_10-Q_edgar_data_1442145_0001437749-22-010671_1.txt,2.518516476501453e-07,1.7831068559944867e-07,1361487,2022-05-03,1442145,Verisk Analytics Inc,180652,93089.0,-0.07208769338097187
20220503_10-Q_edgar_data_1510295_0001510295-22-000039_1.txt,1.7721653497713884e-07,1.8395241975292866e-07,1560893,2022-05-03,1510295,Marathon Petroleum Corp,186989,12872.0,0.06717661088421589
20220503_10-Q_edgar_data_1519751_0000950170-22-007055_1.txt,3.847523919757889e-08,2.6286243071900867e-08,1708988,2022-05-03,1519751,Fortune Brands Innovations Inc,188255,12981.0,0.048073612993292714
20220503_10-Q_edgar_data_1551182_0001551182-22-000008_1.txt,1.205894212827047e-07,6.851666823700513e-08,1259263,2022-05-03,1551182,Eaton Corporation plc,004199,11762.0,0.05761726940265677
20220503_10-Q_edgar_data_1585689_0001585689-22-000082_1.txt,3.171681461842015e-07,2.661307366420678e-07,983175,2022-05-03,1585689,Hilton Worldwide Holdings Inc,005643,14338.0,-0.09455305616366305
20220503_10-Q_edgar_data_1596532_0001596532-22-000112_1.txt,5.307252806627289e-07,3.2742415938487e-07,991873,2022-05-03,1596532,Arista Networks Inc,020748,14714.0,-0.0857832422304714
20220503_10-Q_edgar_data_1596783_0001596783-22-000039_1.txt,9.812254557477429e-08,1.1328977520175993e-07,1604263,2022-05-03,1596783,Catalent Inc,020228,14763.0,0.08737714699849886
20220503_10-Q_edgar_data_1800_0001104659-22-055285_1.txt,7.805425513000353e-08,4.357968029423983e-08,1182579,2022-05-03,1800,Abbott Laboratories,001078,20482.0,-0.0005626688747015773
20220503_10-Q_edgar_data_19617_0000019617-22-000319_1.txt,2.0545765561008774e-07,1.383235216033531e-07,6424706,2022-05-03,19617,JPMorgan Chase & Co,002968,47896.0,0.05935718252450817
20220503_10-Q_edgar_data_24545_0000024545-22-000010_1.txt,1.6650663341710225e-07,1.301674169529919e-07,1368198,2022-05-03,24545,Molson Coors Beverage Company,003505,59248.0,0.03568597511381466
20220503_10-Q_edgar_data_26172_0000026172-22-000021_1.txt,1.1968553862322545e-07,9.03125838796351e-08,1381838,2022-05-03,26172,Cummins Inc.,003650,41080.0,0.08756262834103012
20220503_10-Q_edgar_data_36104_0001193125-22-138788_1.txt,2.322459088390223e-07,3.530052978155565e-07,3010507,2022-05-03,36104,U.S. Bancorp,004723,66157.0,0.059729064628047834
20220503_10-Q_edgar_data_37785_0000037785-22-000040_1.txt,1.257638979868981e-07,1.030462233204214e-07,1471059,2022-05-03,37785,FMC Corp.,004510,19166.0,-0.08795212195405189
20220503_10-Q_edgar_data_38777_0000038777-22-000099_1.txt,6.245774170738374e-08,8.104212894111649e-08,1569350,2022-05-03,38777,Franklin Resources Inc,004885,37584.0,0.028306856475334374
20220503_10-Q_edgar_data_4281_0000004281-22-000008_1.txt,1.5268885604325578e-07,7.736460201197538e-08,949316,2022-05-03,4281,Howmet Aerospace Inc,028192,24643.0,0.031362227773642726
20220503_10-Q_edgar_data_52988_0000052988-22-000046_1.txt,1.7765161598134933e-07,1.415408246456534e-07,1388738,2022-05-03,52988,Jacobs Solutions Inc,006216,52329.0,-0.007339818988715385
20220503_10-Q_edgar_data_718877_0001628280-22-011987_1.txt,6.306357577748689e-07,4.379444337639719e-07,2024468,2022-05-03,718877,Activision Blizzard Inc,180405,79678.0,0.036251354783690015
20220503_10-Q_edgar_data_72971_0000072971-22-000113_1.txt,1.7858112952000961e-07,8.990896684477073e-08,7412284,2022-05-03,72971,Wells Fargo & Co,008007,38703.0,0.05991477673255863
20220503_10-Q_edgar_data_73124_0000073124-22-000148_1.txt,1.3143416907814958e-07,7.761803855139377e-08,3657838,2022-05-03,73124,Northern Trust Corp,007982,58246.0,0.05052456451981013
20220503_10-Q_edgar_data_732717_0000732717-22-000042_1.txt,5.0602636841442003e-08,7.816643750122609e-08,1898345,2022-05-03,732717,AT&T Inc,009899,66093.0,0.07014137125388509
20220503_10-Q_edgar_data_749251_0000749251-22-000018_1.txt,5.942505670926063e-08,7.216356829749211e-08,1027760,2022-05-03,749251,Gartner Inc,012441,79698.0,-0.12722039895994053
20220503_10-Q_edgar_data_75362_0001564590-22-017431_1.txt,5.9459479003020024e-08,5.539109463468205e-08,3741565,2022-05-03,75362,PACCAR Inc,008253,60506.0,0.06360228748189567
20220503_10-Q_edgar_data_788784_0001628280-22-012019_1.txt,1.079344648668207e-07,1.2421779556454341e-07,2958455,2022-05-03,788784,Public Service Enterprise Group Inc,008810,23712.0,0.050702621074696475
20220503_10-Q_edgar_data_811156_0000811156-22-000074_1.txt,1.6047099058195166e-07,1.567895740178059e-07,2020975,2022-05-03,811156,CMS Energy Corp,003439,23229.0,0.07496103592524983
20220503_10-Q_edgar_data_813828_0000813828-22-000023_1.txt,3.170102014343177e-07,1.971000793035041e-07,1789726,2022-05-03,813828,Paramount Global,013714,75104.0,-0.05183288101230876
20220503_10-Q_edgar_data_827052_0000827052-22-000031_1.txt,3.2614299947634624e-07,2.0265426724984055e-07,2362731,2022-05-03,827052,Edison International,009846,15720.0,0.07931091335539009
20220503_10-Q_edgar_data_829224_0000829224-22-000030_1.txt,1.0635626401200143e-07,8.111970964390987e-08,2122714,2022-05-03,829224,Starbucks Corp,025434,77702.0,0.022707560197204546
20220503_10-Q_edgar_data_858470_0000858470-22-000018_1.txt,1.9475743372992398e-07,2.509830929289984e-07,1057317,2022-05-03,858470,Coterra Energy Inc,020548,76082.0,0.061483113191312166
20220503_10-Q_edgar_data_860730_0000950170-22-007089_1.txt,7.61857161671348e-08,5.988040038875044e-08,1775712,2022-05-03,860730,HCA Healthcare Inc,022260,12622.0,0.11064313176054819
20220503_10-Q_edgar_data_875045_0000875045-22-000016_1.txt,1.9544609459949825e-07,1.5957787658790881e-07,2265395,2022-05-03,875045,Biogen Inc,024468,76841.0,-0.04775714515922336
20220503_10-Q_edgar_data_877212_0000877212-22-000059_1.txt,1.0864615629473537e-07,8.785884406653279e-08,814223,2022-05-03,877212,Zebra Technologies Corp,024405,76795.0,-0.08678911680378454
20220503_10-Q_edgar_data_879169_0001558370-22-006808_1.txt,4.508508189216776e-07,3.503230592989959e-07,1189665,2022-05-03,879169,Incyte Corp,029127,79906.0,0.0029437940517920147
20220503_10-Q_edgar_data_8818_0000008818-22-000009_1.txt,1.0797092630328357e-07,7.194660852023924e-08,762725,2022-05-03,8818,Avery Dennison Corp,001913,44601.0,0.03180786987395334
20220503_10-Q_edgar_data_906163_0000906163-22-000030_1.txt,8.009290566468446e-08,1.0340052425914983e-07,797544,2022-05-03,906163,NVR Inc.,012459,79785.0,0.03355517756802595
20220503_10-Q_edgar_data_916076_0001564590-22-017406_1.txt,5.0964818998773475e-08,8.20956223318242e-08,2065720,2022-05-03,916076,Martin Marietta Materials Inc,029733,80204.0,-0.015861727560363637
20220504_10-Q_edgar_data_1013462_0001013462-22-000012_1.txt,7.612099333465211e-08,8.746614193842115e-08,849129,2022-05-04,1013462,ANSYS Inc,063080,83621.0,-0.05328573255635549
20220504_10-Q_edgar_data_1039684_0001039684-22-000034_1.txt,9.26105211742374e-08,1.008483090898463e-07,1123741,2022-05-04,1039684,ONEOK Inc,008151,25232.0,0.01074139851026601
20220504_10-Q_edgar_data_1048286_0001628280-22-012175_1.txt,2.4339585293374536e-07,2.010719395230147e-07,826178,2022-05-04,1048286,Marriott International Inc,028930,85913.0,0.022675635752662737
20220504_10-Q_edgar_data_106040_0000106040-22-000040_1.txt,4.226316910706965e-07,2.5964570436807484e-07,1726355,2022-05-04,106040,Western Digital Corp,011399,66384.0,-0.019358358786093155
20220504_10-Q_edgar_data_1065696_0001065696-22-000032_1.txt,1.1219419077612704e-07,9.853242457888827e-08,1136549,2022-05-04,1065696,LKQ Corporation,155394,89866.0,0.030809327635700323
20220504_10-Q_edgar_data_1075531_0001075531-22-000022_1.txt,1.1730542233535481e-07,1.237265661578734e-07,1366338,2022-05-04,1075531,Booking Holdings Inc,119314,86783.0,0.022339258695831532
20220504_10-Q_edgar_data_1090727_0001090727-22-000022_1.txt,2.104685452280043e-07,1.572964955826787e-07,1886915,2022-05-04,1090727,United Parcel Service Inc,010920,87447.0,0.07312270613855931
20220504_10-Q_edgar_data_1100682_0001100682-22-000016_1.txt,7.030310210887537e-08,7.115874144907697e-08,1200048,2022-05-04,1100682,Charles River Laboratories International Inc,137131,88281.0,-0.03606285583696833
20220504_10-Q_edgar_data_1111711_0001111711-22-000013_1.txt,2.141744686186383e-07,2.992556340550115e-07,1320785,2022-05-04,1111711,NiSource Inc,007974,38762.0,0.06371356621364921
20220504_10-Q_edgar_data_1120193_0001120193-22-000013_1.txt,1.6885421339936162e-07,1.117318185289787e-07,1812076,2022-05-04,1120193,Nasdaq Inc,149337,90601.0,-0.02512486657159929
20220504_10-Q_edgar_data_1126328_0001104659-22-055741_1.txt,8.071249215565252e-08,7.350275774350704e-08,5407026,2022-05-04,1126328,Principal Financial Group Inc,145701,89195.0,0.04083257051109834
